TAG,Species,QUAD,Hectare,XCO,YCO,Year,DBH,Size Class,Size Class by Inch,Status,Age,Age Class,Density,AGB,Carbon,Basal Area,Dom,RFre,RDom,RDen,IV,Growth,Growth rate,Height,LifeSpan,harvested
3442A,DRYPPO,45,2,85.8,172.0,2019,10.7,Understory,1-5,Alive,7,Young,1.0,99.22,0.0,0.09,0.05,200.00,4.74,100.00,304.74,-0.1,-0.05,15.8,0,0
3443,SARADE,45,2,88.4,170.2,2019,19.7,Understory,6-11,Alive,54,Intermediate,36.5,"24,101.86",1.13,0.17,0.09,"7,300.00",8.73,"3,650.00","10,958.73",0.9,0.45,23.9,15,0
3444,SARADE,45,2,89.2,169.1,2019,39.1,Canopy,12-17,Alive,61,Mature,36.5,"237,432.95",11.16,0.35,0.17,"7,300.00",17.33,"3,650.00","10,967.33",0.9,0.45,34.3,15,1
3444,SARADE,45,2,89.2,169.1,2019,39.1,Canopy,12-17,Alive,61,Mature,36.5,"237,432.95",11.16,0.35,0.17,"7,300.00",17.33,"3,650.00","10,967.33",0.9,0.45,34.3,15,1
3444,SARADE,45,2,89.2,169.1,2019,39.1,Canopy,12-17,Alive,61,Mature,36.5,"237,432.95",11.16,0.35,0.17,"7,300.00",17.33,"3,650.00","10,967.33",0.9,0.45,34.3,15,1
3444,SARADE,45,2,89.2,169.1,2019,39.1,Canopy,12-17,Alive,61,Mature,36.5,"237,432.95",11.16,0.35,0.17,"7,300.00",17.33,"3,650.00","10,967.33",0.9,0.45,34.3,15,1
3446,SARADE,45,2,91.3,162.7,2019,44.2,Canopy,12-17,Alive,65,Mature,36.5,"363,851.69",17.1,0.39,0.2,"7,300.00",19.59,"3,650.00","10,969.59",-2.9,-1.45,36.1,15,1
3450,SARADE,45,2,94.0,174.6,2019,48.2,Canopy,18-23,Alive,66,Mature,36.5,"493,548.57",23.2,0.43,0.21,"7,300.00",21.36,"3,650.00","10,971.36",0.1,0.05,37.4,15,1
3450,SARADE,45,2,94.0,174.6,2019,48.2,Canopy,18-23,Alive,66,Mature,36.5,"493,548.57",23.2,0.43,0.21,"7,300.00",21.36,"3,650.00","10,971.36",0.1,0.05,37.4,15,1
3450A,SARADE,45,2,92.2,174.5,2019,17.2,Understory,6-11,Alive,7,Young,36.5,"15,632.49",0.73,0.15,0.08,"7,300.00",7.62,"3,650.00","10,957.62",0.6,0.3,22.0,15,1
3450A,SARADE,45,2,92.2,174.5,2019,17.2,Understory,6-11,Alive,7,Young,36.5,"15,632.49",0.73,0.15,0.08,"7,300.00",7.62,"3,650.00","10,957.62",0.6,0.3,22.0,15,1
3451,SARADE,45,2,92.8,175.9,2019,32.5,Canopy,12-17,Alive,59,Intermediate,36.5,"126,009.29",5.92,0.29,0.14,"7,300.00",14.4,"3,650.00","10,964.40",0.0,0.0,31.5,15,1
3451,SARADE,45,2,92.8,175.9,2019,32.5,Canopy,12-17,Alive,59,Intermediate,36.5,"126,009.29",5.92,0.29,0.14,"7,300.00",14.4,"3,650.00","10,964.40",0.0,0.0,31.5,15,1
3452,SARADE,45,2,93.7,177.7,2019,15.5,Understory,6-11,Alive,40,Intermediate,36.5,"11,266.29",0.53,0.14,0.07,"7,300.00",6.87,"3,650.00","10,956.87",0.1,0.05,20.6,15,0
3453,SARADE,45,2,95.9,177.1,2019,14.0,Understory,6-11,Alive,53,Intermediate,36.5,"8,208.94",0.39,0.12,0.06,"7,300.00",6.2,"3,650.00","10,956.20",0.2,0.1,19.2,15,1
3453A,SARADE,45,2,99.2,177.7,2019,12.9,Understory,1-5,Alive,7,Young,36.5,"6,381.36",0.3,0.11,0.06,"7,300.00",5.72,"3,650.00","10,955.72",0.1,0.05,18.1,15,0
3454,SARADE,45,2,95.6,178.4,2019,32.1,Canopy,12-17,Alive,59,Intermediate,36.5,"120,826.62",5.68,0.28,0.14,"7,300.00",14.22,"3,650.00","10,964.22",-2.6,-1.3,31.3,15,1
3454,SARADE,45,2,95.6,178.4,2019,32.1,Canopy,12-17,Alive,59,Intermediate,36.5,"120,826.62",5.68,0.28,0.14,"7,300.00",14.22,"3,650.00","10,964.22",-2.6,-1.3,31.3,15,1
3454,SARADE,45,2,95.6,178.4,2019,32.1,Canopy,12-17,Alive,59,Intermediate,36.5,"120,826.62",5.68,0.28,0.14,"7,300.00",14.22,"3,650.00","10,964.22",-2.6,-1.3,31.3,15,1
3455,SARADE,45,2,95.8,179.6,2019,26.7,Understory,6-11,Alive,54,Intermediate,36.5,"65,115.92",3.06,0.24,0.12,"7,300.00",11.83,"3,650.00","10,961.83",0.9,0.45,28.5,15,1
3460,BARRPE,46,2,81.7,190.3,2019,53.4,Canopy,18-23,Alive,63,Mature,3.5,"68,106.73",3.2,0.47,0.24,700.00,23.66,350.00,"1,073.66",0.4,0.2,38.8,5,1
3460A,BACCRA,46,2,82.4,189.5,2019,13.8,Understory,1-5,Alive,7,Young,3.0,645.37,0.03,0.12,0.06,600.00,6.11,300.00,906.11,0.1,0.05,19.0,0,0
3460B,RYPAKU,46,2,82.6,186.4,2019,20.0,Understory,6-11,Alive,7,Young,11.0,"7,625.48",0.36,0.18,0.09,"2,200.00",8.86,"1,100.00","3,308.86",3.7,1.85,24.2,0,1
3460B,RYPAKU,46,2,82.6,186.4,2019,20.0,Understory,6-11,Alive,7,Young,11.0,"7,625.48",0.36,0.18,0.09,"2,200.00",8.86,"1,100.00","3,308.86",3.7,1.85,24.2,0,1
3460C,XYLOCA,46,2,83.4,185.1,2019,23.9,Understory,6-11,Alive,7,Young,0.5,618.62,0.03,0.21,0.11,100.00,10.59,50.00,160.59,1.1,0.55,26.8,6,1
3465,MYRIM2,46,2,87.6,194.6,2019,61.8,Emergent,>24,Alive,69,Mature,0.5,"16,456.47",0.77,0.55,0.27,100.00,27.38,50.00,177.38,0.3,0.15,40.8,0,1
3465,MYRIM2,46,2,87.6,194.6,2019,61.8,Emergent,>24,Alive,69,Mature,0.5,"16,456.47",0.77,0.55,0.27,100.00,27.38,50.00,177.38,0.3,0.15,40.8,0,1
3465,MYRIM2,46,2,87.6,194.6,2019,61.8,Emergent,>24,Alive,69,Mature,0.5,"16,456.47",0.77,0.55,0.27,100.00,27.38,50.00,177.38,0.3,0.15,40.8,0,1
3465,MYRIM2,46,2,87.6,194.6,2019,61.8,Emergent,>24,Alive,69,Mature,0.5,"16,456.47",0.77,0.55,0.27,100.00,27.38,50.00,177.38,0.3,0.15,40.8,0,1
3465A,LEPISE,46,2,88.0,194.4,2019,13.1,Understory,1-5,Alive,7,Young,5.5,"1,008.02",0.05,0.12,0.06,"1,100.00",5.8,550.00,"1,655.80",-0.1,-0.05,18.3,0,1
3465A,LEPISE,46,2,88.0,194.4,2019,13.1,Understory,1-5,Alive,7,Young,5.5,"1,008.02",0.05,0.12,0.06,"1,100.00",5.8,550.00,"1,655.80",-0.1,-0.05,18.3,0,1
3470,SARADE,46,2,89.9,191.9,2019,33.6,Canopy,12-17,Alive,59,Intermediate,36.5,"141,106.19",6.63,0.3,0.15,"7,300.00",14.89,"3,650.00","10,964.89",1.1,0.55,32.0,15,1
3470,SARADE,46,2,89.9,191.9,2019,33.6,Canopy,12-17,Alive,59,Intermediate,36.5,"141,106.19",6.63,0.3,0.15,"7,300.00",14.89,"3,650.00","10,964.89",1.1,0.55,32.0,15,1
3470,SARADE,46,2,89.9,191.9,2019,33.6,Canopy,12-17,Alive,59,Intermediate,36.5,"141,106.19",6.63,0.3,0.15,"7,300.00",14.89,"3,650.00","10,964.89",1.1,0.55,32.0,15,1
3470,SARADE,46,2,89.9,191.9,2019,33.6,Canopy,12-17,Alive,59,Intermediate,36.5,"141,106.19",6.63,0.3,0.15,"7,300.00",14.89,"3,650.00","10,964.89",1.1,0.55,32.0,15,1
3470,SARADE,46,2,89.9,191.9,2019,33.6,Canopy,12-17,Alive,59,Intermediate,36.5,"141,106.19",6.63,0.3,0.15,"7,300.00",14.89,"3,650.00","10,964.89",1.1,0.55,32.0,15,1
3470,SARADE,46,2,89.9,191.9,2019,33.6,Canopy,12-17,Alive,59,Intermediate,36.5,"141,106.19",6.63,0.3,0.15,"7,300.00",14.89,"3,650.00","10,964.89",1.1,0.55,32.0,15,1
3470,SARADE,46,2,89.9,191.9,2019,33.6,Canopy,12-17,Alive,59,Intermediate,36.5,"141,106.19",6.63,0.3,0.15,"7,300.00",14.89,"3,650.00","10,964.89",1.1,0.55,32.0,15,1
3470,SARADE,46,2,89.9,191.9,2019,33.6,Canopy,12-17,Alive,59,Intermediate,36.5,"141,106.19",6.63,0.3,0.15,"7,300.00",14.89,"3,650.00","10,964.89",1.1,0.55,32.0,15,1
3470,SARADE,46,2,89.9,191.9,2019,33.6,Canopy,12-17,Alive,59,Intermediate,36.5,"141,106.19",6.63,0.3,0.15,"7,300.00",14.89,"3,650.00","10,964.89",1.1,0.55,32.0,15,1
3470,SARADE,46,2,89.9,191.9,2019,33.6,Canopy,12-17,Alive,59,Intermediate,36.5,"141,106.19",6.63,0.3,0.15,"7,300.00",14.89,"3,650.00","10,964.89",1.1,0.55,32.0,15,1
3470,SARADE,46,2,89.9,191.9,2019,33.6,Canopy,12-17,Alive,59,Intermediate,36.5,"141,106.19",6.63,0.3,0.15,"7,300.00",14.89,"3,650.00","10,964.89",1.1,0.55,32.0,15,1
3470,SARADE,46,2,89.9,191.9,2019,33.6,Canopy,12-17,Alive,59,Intermediate,36.5,"141,106.19",6.63,0.3,0.15,"7,300.00",14.89,"3,650.00","10,964.89",1.1,0.55,32.0,15,1
3470,SARADE,46,2,89.9,191.9,2019,33.6,Canopy,12-17,Alive,59,Intermediate,36.5,"141,106.19",6.63,0.3,0.15,"7,300.00",14.89,"3,650.00","10,964.89",1.1,0.55,32.0,15,1
3473,SARADE,46,2,87.8,184.7,2019,19.1,Understory,6-11,Alive,54,Intermediate,36.5,"21,824.56",1.03,0.17,0.08,"7,300.00",8.46,"3,650.00","10,958.46",-0.1,-0.05,23.5,15,1
3473,SARADE,46,2,87.8,184.7,2019,19.1,Understory,6-11,Alive,54,Intermediate,36.5,"21,824.56",1.03,0.17,0.08,"7,300.00",8.46,"3,650.00","10,958.46",-0.1,-0.05,23.5,15,1
3473,SARADE,46,2,87.8,184.7,2019,19.1,Understory,6-11,Alive,54,Intermediate,36.5,"21,824.56",1.03,0.17,0.08,"7,300.00",8.46,"3,650.00","10,958.46",-0.1,-0.05,23.5,15,1
3473,SARADE,46,2,87.8,184.7,2019,19.1,Understory,6-11,Alive,54,Intermediate,36.5,"21,824.56",1.03,0.17,0.08,"7,300.00",8.46,"3,650.00","10,958.46",-0.1,-0.05,23.5,15,1
3474,SARADE,46,2,88.5,184.6,2019,50.1,Canopy,18-23,Alive,64,Mature,36.5,"565,971.36",26.6,0.44,0.22,"7,300.00",22.2,"3,650.00","10,972.20",1.1,0.55,37.9,15,1
3474,SARADE,46,2,88.5,184.6,2019,50.1,Canopy,18-23,Alive,64,Mature,36.5,"565,971.36",26.6,0.44,0.22,"7,300.00",22.2,"3,650.00","10,972.20",1.1,0.55,37.9,15,1
3474,SARADE,46,2,88.5,184.6,2019,50.1,Canopy,18-23,Alive,64,Mature,36.5,"565,971.36",26.6,0.44,0.22,"7,300.00",22.2,"3,650.00","10,972.20",1.1,0.55,37.9,15,1
3476,SARADE,46,2,94.5,192.0,2019,16.3,Understory,6-11,Alive,53,Intermediate,36.5,"13,193.42",0.62,0.14,0.07,"7,300.00",7.22,"3,650.00","10,957.22",-0.1,-0.05,21.2,15,0
3476A,SARADE,46,2,95.2,191.3,2019,11.2,Understory,1-5,Alive,7,Young,36.5,"4,154.18",0.2,0.1,0.05,"7,300.00",4.96,"3,650.00","10,954.96",0.5,0.25,16.4,15,0
3477,SARADE,46,2,94.9,196.7,2019,18.5,Understory,6-11,Alive,55,Intermediate,36.5,"19,706.99",0.93,0.16,0.08,"7,300.00",8.2,"3,650.00","10,958.20",1.2,0.6,23.0,15,1
3478,SARADE,46,2,95.5,198.2,2019,36.3,Canopy,12-17,Alive,56,Intermediate,36.5,"183,790.78",8.64,0.32,0.16,"7,300.00",16.08,"3,650.00","10,966.08",0.1,0.05,33.1,15,1
3480,SARADE,46,2,98.8,199.3,2019,12.4,Understory,1-5,Alive,40,Intermediate,36.5,"5,655.22",0.27,0.11,0.05,"7,300.00",5.49,"3,650.00","10,955.49",0.2,0.1,17.6,15,1
3480,SARADE,46,2,98.8,199.3,2019,12.4,Understory,1-5,Alive,40,Intermediate,36.5,"5,655.22",0.27,0.11,0.05,"7,300.00",5.49,"3,650.00","10,955.49",0.2,0.1,17.6,15,1
3480A,SARADE,46,2,96.4,199.5,2019,13.8,Understory,1-5,Alive,7,Young,36.5,"7,851.99",0.37,0.12,0.06,"7,300.00",6.11,"3,650.00","10,956.11",0.6,0.3,19.0,15,0
3482,SARADE,46,2,91.6,199.5,2019,21.5,Understory,6-11,Alive,56,Intermediate,36.5,"31,967.23",1.5,0.19,0.1,"7,300.00",9.53,"3,650.00","10,959.53",-0.4,-0.2,25.2,15,1
3482A,SARADE,46,2,89.4,199.6,2019,13.1,Understory,1-5,Alive,7,Young,36.5,"6,689.56",0.31,0.12,0.06,"7,300.00",5.8,"3,650.00","10,955.80",0.6,0.3,18.3,15,0
3482B,SARADE,46,2,87.8,199.8,2019,10.2,Understory,1-5,Alive,7,Young,36.5,"3,139.11",0.15,0.09,0.05,"7,300.00",4.52,"3,650.00","10,954.52",-0.1,-0.05,15.3,15,0
3483,SARADE,46,2,91.9,180.0,2019,28.1,Understory,6-11,Alive,57,Intermediate,36.5,"77,205.79",3.63,0.25,0.12,"7,300.00",12.45,"3,650.00","10,962.45",0.1,0.05,29.3,15,1
3483,SARADE,46,2,91.9,180.0,2019,28.1,Understory,6-11,Alive,57,Intermediate,36.5,"77,205.79",3.63,0.25,0.12,"7,300.00",12.45,"3,650.00","10,962.45",0.1,0.05,29.3,15,1
3483,SARADE,46,2,91.9,180.0,2019,28.1,Understory,6-11,Alive,57,Intermediate,36.5,"77,205.79",3.63,0.25,0.12,"7,300.00",12.45,"3,650.00","10,962.45",0.1,0.05,29.3,15,1
3483,SARADE,46,2,91.9,180.0,2019,28.1,Understory,6-11,Alive,57,Intermediate,36.5,"77,205.79",3.63,0.25,0.12,"7,300.00",12.45,"3,650.00","10,962.45",0.1,0.05,29.3,15,1
3485,SARADE,46,2,95.2,188.4,2019,21.4,Understory,6-11,Alive,53,Intermediate,36.5,"31,487.27",1.48,0.19,0.09,"7,300.00",9.48,"3,650.00","10,959.48",-0.2,-0.1,25.2,15,1
3485,SARADE,46,2,95.2,188.4,2019,21.4,Understory,6-11,Alive,53,Intermediate,36.5,"31,487.27",1.48,0.19,0.09,"7,300.00",9.48,"3,650.00","10,959.48",-0.2,-0.1,25.2,15,1
3485A,SARADE,46,2,92.1,188.8,2019,16.6,Understory,6-11,Alive,7,Young,36.5,"13,973.54",0.66,0.15,0.07,"7,300.00",7.36,"3,650.00","10,957.36",-0.2,-0.1,21.5,15,1
3486,SARADE,46,2,90.3,185.7,2019,22.4,Understory,6-11,Alive,53,Intermediate,36.5,"36,529.27",1.72,0.2,0.1,"7,300.00",9.93,"3,650.00","10,959.93",0.6,0.3,25.8,15,1
3486,SARADE,46,2,90.3,185.7,2019,22.4,Understory,6-11,Alive,53,Intermediate,36.5,"36,529.27",1.72,0.2,0.1,"7,300.00",9.93,"3,650.00","10,959.93",0.6,0.3,25.8,15,1
3486,SARADE,46,2,90.3,185.7,2019,22.4,Understory,6-11,Alive,53,Intermediate,36.5,"36,529.27",1.72,0.2,0.1,"7,300.00",9.93,"3,650.00","10,959.93",0.6,0.3,25.8,15,1
3486,SARADE,46,2,90.3,185.7,2019,22.4,Understory,6-11,Alive,53,Intermediate,36.5,"36,529.27",1.72,0.2,0.1,"7,300.00",9.93,"3,650.00","10,959.93",0.6,0.3,25.8,15,1
3486,SARADE,46,2,90.3,185.7,2019,22.4,Understory,6-11,Alive,53,Intermediate,36.5,"36,529.27",1.72,0.2,0.1,"7,300.00",9.93,"3,650.00","10,959.93",0.6,0.3,25.8,15,1
3486,SARADE,46,2,90.3,185.7,2019,22.4,Understory,6-11,Alive,53,Intermediate,36.5,"36,529.27",1.72,0.2,0.1,"7,300.00",9.93,"3,650.00","10,959.93",0.6,0.3,25.8,15,1
3486,SARADE,46,2,90.3,185.7,2019,22.4,Understory,6-11,Alive,53,Intermediate,36.5,"36,529.27",1.72,0.2,0.1,"7,300.00",9.93,"3,650.00","10,959.93",0.6,0.3,25.8,15,1
3486,SARADE,46,2,90.3,185.7,2019,22.4,Understory,6-11,Alive,53,Intermediate,36.5,"36,529.27",1.72,0.2,0.1,"7,300.00",9.93,"3,650.00","10,959.93",0.6,0.3,25.8,15,1
3487,SARADE,46,2,91.7,183.9,2019,20.0,Understory,6-11,Alive,60,Mature,36.5,"25,302.73",1.19,0.18,0.09,"7,300.00",8.86,"3,650.00","10,958.86",0.9,0.45,24.2,15,1
3488,SARADE,46,2,99.5,185.9,2019,33.3,Canopy,12-17,Alive,56,Intermediate,36.5,"136,863.53",6.43,0.3,0.15,"7,300.00",14.76,"3,650.00","10,964.76",1.3,0.65,31.8,15,1
3488,SARADE,46,2,99.5,185.9,2019,33.3,Canopy,12-17,Alive,56,Intermediate,36.5,"136,863.53",6.43,0.3,0.15,"7,300.00",14.76,"3,650.00","10,964.76",1.3,0.65,31.8,15,1
3488A,SARADE,46,2,99.6,184.2,2019,15.1,Understory,6-11,Alive,7,Young,36.5,"10,382.66",0.49,0.13,0.07,"7,300.00",6.69,"3,650.00","10,956.69",0.0,0.0,20.2,15,0
3489,SARADE,46,2,99.9,183.7,2019,19.7,Understory,6-11,Alive,53,Intermediate,36.5,"24,101.86",1.13,0.17,0.09,"7,300.00",8.73,"3,650.00","10,958.73",1.5,0.75,23.9,15,1
3491,SARADE,46,2,99.6,181.2,2019,25.4,Understory,6-11,Alive,56,Intermediate,36.5,"55,187.51",2.59,0.23,0.11,"7,300.00",11.25,"3,650.00","10,961.25",0.3,0.15,27.7,15,1
3491,SARADE,46,2,99.6,181.2,2019,25.4,Understory,6-11,Alive,56,Intermediate,36.5,"55,187.51",2.59,0.23,0.11,"7,300.00",11.25,"3,650.00","10,961.25",0.3,0.15,27.7,15,1
3491A,SARADE,46,2,98.6,181.0,2019,11.5,Understory,1-5,Alive,7,Young,36.5,"4,499.06",0.21,0.1,0.05,"7,300.00",5.1,"3,650.00","10,955.10",0.1,0.05,16.7,15,0
3492,SARADE,46,2,99.7,180.6,2019,14.2,Understory,6-11,Alive,53,Intermediate,36.5,"8,577.32",0.4,0.13,0.06,"7,300.00",6.29,"3,650.00","10,956.29",0.1,0.05,19.4,15,0
3493,SARADE,46,2,94.3,180.5,2019,13.0,Understory,1-5,Alive,53,Intermediate,36.5,"6,534.17",0.31,0.12,0.06,"7,300.00",5.76,"3,650.00","10,955.76",0.0,0.0,18.2,15,0
3493A,SARADE,46,2,93.0,180.4,2019,15.6,Understory,6-11,Alive,7,Young,36.5,"11,495.35",0.54,0.14,0.07,"7,300.00",6.91,"3,650.00","10,956.91",-0.1,-0.05,20.6,15,0
3494,SARADE,46,2,92.4,181.9,2019,15.2,Understory,6-11,Alive,48,Intermediate,36.5,"10,598.73",0.5,0.13,0.07,"7,300.00",6.74,"3,650.00","10,956.74",0.1,0.05,20.3,15,0
3497A,XYLOM2,47,2,64.6,182.4,2019,13.2,Understory,1-5,Alive,7,Young,3.0,562.81,0.03,0.12,0.06,600.00,5.85,300.00,905.85,0.1,0.05,18.4,0,1
3497B,ALPHEL,47,2,63.8,184.6,2019,11.3,Understory,1-5,Alive,7,Young,3.5,409.16,0.02,0.1,0.05,700.00,5.01,350.00,"1,055.01",0.1,0.05,16.5,0,0
3497C,EUGE10,47,2,62.7,186.4,2019,19.9,Understory,6-11,Alive,7,Young,0.5,341.06,0.02,0.18,0.09,100.00,8.82,50.00,158.82,0.3,0.15,24.1,7,0
3499A,DIALPL,47,2,62.6,189.0,2019,27.3,Understory,6-11,Alive,35,Intermediate,1.0,"1,920.91",0.09,0.24,0.12,200.00,12.1,100.00,312.10,2.2,1.1,28.8,0,1
3503A,SHORL1,47,2,69.2,196.3,2019,18.5,Understory,6-11,Alive,7,Young,9.0,"4,859.26",0.23,0.16,0.08,"1,800.00",8.2,900.00,"2,708.20",1.3,0.65,23.0,0,1
3504,ANI1LA,47,2,62.2,196.0,2019,13.1,Understory,1-5,Alive,48,Intermediate,5.5,"1,008.02",0.05,0.12,0.06,"1,100.00",5.8,550.00,"1,655.80",0.1,0.05,18.3,0,1
3504A,ADENBI,47,2,63.7,194.5,2019,33.7,Canopy,12-17,Alive,7,Young,1.5,"5,857.88",0.28,0.3,0.15,300.00,14.93,150.00,464.93,0.2,0.1,32.0,5,1
3504B,GREWFI,47,2,66.5,197.2,2019,11.9,Understory,1-5,Alive,7,Young,0.5,68.35,0.0,0.11,0.05,100.00,5.27,50.00,155.27,0.4,0.2,17.1,5,1
3504C,MILLAT,47,2,61.4,196.4,2019,11.1,Understory,1-5,Alive,7,Young,5.5,609.30,0.03,0.1,0.05,"1,100.00",4.92,550.00,"1,654.92",0.0,0.0,16.3,0,0
3505,EUGEDE,47,2,62.7,196.4,2019,12.0,Understory,1-5,Alive,40,Intermediate,3.5,490.79,0.02,0.11,0.05,700.00,5.32,350.00,"1,055.32",0.0,0.0,17.2,6,0
3505A,EUGEDE,47,2,63.1,193.2,2019,12.6,Understory,1-5,Alive,7,Young,3.5,569.42,0.03,0.11,0.06,700.00,5.58,350.00,"1,055.58",0.0,0.0,17.8,6,0
3506A,SHORM1,47,2,62.0,198.5,2019,23.6,Understory,6-11,Alive,7,Young,21.0,"24,927.18",1.17,0.21,0.1,"4,200.00",10.46,"2,100.00","6,310.46",0.4,0.2,26.6,10,1
3506B,APORBR,47,2,61.3,199.8,2019,11.9,Understory,1-5,Alive,7,Young,5.0,683.54,0.03,0.11,0.05,"1,000.00",5.27,500.00,"1,505.27",0.0,0.0,17.1,0,0
3512,SHORL1,47,2,79.3,194.6,2019,64.2,Emergent,>24,Alive,60,Mature,9.0,"340,156.71",15.99,0.57,0.28,"1,800.00",28.45,900.00,"2,728.45",0.5,0.25,41.4,0,1
3512,SHORL1,47,2,79.3,194.6,2019,64.2,Emergent,>24,Alive,60,Mature,9.0,"340,156.71",15.99,0.57,0.28,"1,800.00",28.45,900.00,"2,728.45",0.5,0.25,41.4,0,1
3512A,CALORU,47,2,79.1,195.5,2019,11.9,Understory,1-5,Alive,7,Young,0.5,68.35,0.0,0.11,0.05,100.00,5.27,50.00,155.27,0.4,0.2,17.1,0,0
3512B,MEL1TO,47,2,76.5,193.3,2019,11.1,Understory,1-5,Alive,7,Young,0.5,55.39,0.0,0.1,0.05,100.00,4.92,50.00,154.92,0.3,0.15,16.3,9,0
3512C,CALODI,47,2,79.0,192.5,2019,13.5,Understory,1-5,Alive,7,Young,10.0,"2,010.28",0.09,0.12,0.06,"2,000.00",5.98,"1,000.00","3,005.98",0.0,0.0,18.7,5,0
3516,PTYCCO,47,2,77.4,188.2,2019,16.8,Understory,6-11,Alive,52,Intermediate,7.0,"2,783.06",0.13,0.15,0.07,"1,400.00",7.44,700.00,"2,107.44",-0.2,-0.1,21.7,0,1
3516A,IXONIC,47,2,79.2,184.5,2019,32.7,Canopy,12-17,Alive,48,Intermediate,10.5,"37,012.10",1.74,0.29,0.14,"2,100.00",14.49,"1,050.00","3,164.49",2.2,1.1,31.6,0,1
3516B,PIMEGR,47,2,76.7,188.0,2019,10.2,Understory,1-5,Alive,7,Young,10.5,903.03,0.04,0.09,0.05,"2,100.00",4.52,"1,050.00","3,154.52",-0.1,-0.05,15.3,0,0
3518A,KNEMCU,47,2,68.6,189.6,2019,13.6,Understory,1-5,Alive,7,Young,0.5,102.83,0.0,0.12,0.06,100.00,6.03,50.00,156.03,-0.2,-0.1,18.8,0,0
3518B,ARTOSC,47,2,68.4,190.3,2019,21.0,Understory,6-11,Alive,7,Young,2.5,"2,028.74",0.1,0.19,0.09,500.00,9.31,250.00,759.31,-0.1,-0.05,24.9,0,1
3518B,ARTOSC,47,2,68.4,190.3,2019,21.0,Understory,6-11,Alive,7,Young,2.5,"2,028.74",0.1,0.19,0.09,500.00,9.31,250.00,759.31,-0.1,-0.05,24.9,0,1
3518C,PIMEGR,47,2,69.5,191.1,2019,15.0,Understory,6-11,Alive,7,Young,10.5,"2,925.55",0.14,0.13,0.07,"2,100.00",6.65,"1,050.00","3,156.65",0.6,0.3,20.1,0,0
3521,CHISTO,47,2,74.1,180.9,2019,15.3,Understory,6-11,Alive,52,Intermediate,1.5,444.58,0.02,0.14,0.07,300.00,6.78,150.00,456.78,0.0,0.0,20.4,0,0
3521A,CROTAR,47,2,73.8,182.8,2019,16.0,Understory,6-11,Alive,7,Young,8.0,"2,727.69",0.13,0.14,0.07,"1,600.00",7.09,800.00,"2,407.09",0.8,0.4,21.0,0,1
3521B,SAR1GR,47,2,71.1,182.2,2019,24.9,Understory,6-11,Alive,7,Young,5.0,"7,079.60",0.33,0.22,0.11,"1,000.00",11.03,500.00,"1,511.03",0.4,0.2,27.4,9,1
3521C,SANDKO,47,2,70.4,181.4,2019,11.6,Understory,1-5,Alive,7,Young,4.0,506.12,0.02,0.1,0.05,800.00,5.14,400.00,"1,205.14",0.5,0.25,16.8,2,0
3495A,SHORM1,48,2,55.3,182.2,2019,21.9,Understory,6-11,Alive,35,Intermediate,21.0,"19,527.30",0.92,0.19,0.1,"4,200.00",9.7,"2,100.00","6,309.70",0.3,0.15,25.5,10,1
3522,SCA2MA,48,2,41.7,181.2,2019,49.2,Canopy,18-23,Alive,62,Mature,4.0,"58,163.64",2.73,0.44,0.22,800.00,21.8,400.00,"1,221.80",1.1,0.55,37.7,0,1
3524,BACCRE,48,2,43.7,184.5,2019,40.8,Canopy,12-17,Alive,58,Intermediate,5.0,"37,696.98",1.77,0.36,0.18,"1,000.00",18.08,500.00,"1,518.08",0.6,0.3,34.9,0,0
3525,DRYPLO,48,2,49.2,184.0,2019,20.9,Understory,6-11,Alive,53,Intermediate,8.5,"6,791.97",0.32,0.19,0.09,"1,700.00",9.26,850.00,"2,559.26",0.1,0.05,24.8,0,1
3525B,CROTAR,48,2,49.4,185.0,2019,12.0,Understory,1-5,Alive,7,Young,8.0,"1,121.80",0.05,0.11,0.05,"1,600.00",5.32,800.00,"2,405.32",0.3,0.15,17.2,0,0
3527A,ALANEB,48,2,52.4,189.0,2019,13.0,Understory,1-5,Alive,35,Intermediate,4.5,805.58,0.04,0.12,0.06,900.00,5.76,450.00,"1,355.76",0.0,0.0,18.2,5,0
3528,ALANRI,48,2,45.7,189.7,2019,27.5,Understory,6-11,Alive,57,Intermediate,8.0,"15,745.66",0.74,0.24,0.12,"1,600.00",12.19,800.00,"2,412.19",0.3,0.15,28.9,9,1
3528A,EUGESP,48,2,46.3,190.8,2019,14.8,Understory,6-11,Alive,48,Intermediate,1.5,400.82,0.02,0.13,0.07,300.00,6.56,150.00,456.56,0.1,0.05,19.9,0,0
3529A,SHORP1,48,2,43.7,194.9,2019,35.0,Canopy,12-17,Alive,40,Intermediate,12.0,"53,326.02",2.51,0.31,0.16,"2,400.00",15.51,"1,200.00","3,615.51",1.6,0.8,32.6,0,1
3529A,SHORP1,48,2,43.7,194.9,2019,35.0,Canopy,12-17,Alive,40,Intermediate,12.0,"53,326.02",2.51,0.31,0.16,"2,400.00",15.51,"1,200.00","3,615.51",1.6,0.8,32.6,0,1
3529B,XERONO,48,2,43.6,195.1,2019,12.1,Understory,1-5,Alive,7,Young,10.5,"1,509.96",0.07,0.11,0.05,"2,100.00",5.36,"1,050.00","3,155.36",0.2,0.1,17.3,11,0
